,분기,시군구명,서비스업종코드,서비스업종,매출등급,매출등급01,개업수,폐업수,개업률,폐업률,1년생존률,3년생존률,5년생존률,1년생존률(신),3년생존률(신),5년생존률(신),최근10년영업기간,최근30년영업기간
753,4,강서구,CS100001,한식,2.984478935698448,1,128,159,4.2,5.2,72.0,45.5,33.6,72.9,48.4,33.9,2.6년,4.3년
754,4,관악구,CS100001,한식,2.7152,1,101,130,4.0,5.1,66.7,44.3,32.4,70.0,49.4,33.3,2.6년,4.5년
755,4,광진구,CS100001,한식,2.8332347723240687,1,78,89,3.5,4.0,71.2,50.9,36.3,76.7,52.1,36.6,2.8년,4.7년
756,4,구로구,CS100001,한식,2.80700676090965,1,71,84,3.2,3.8,76.9,49.3,35.4,74.8,50.2,36.7,2.9년,4.9년
757,4,금천구,CS100001,한식,2.794010226442659,1,50,71,2.8,4.0,66.4,45.6,35.3,78.6,53.8,35.7,2.8년,4.7년
758,4,노원구,CS100001,한식,2.759635599159075,1,70,82,3.5,4.1,72.2,52.5,42.0,71.6,51.9,42.6,2.9년,4.8년
759,4,도봉구,CS100001,한식,2.5756186984417964,0,34,56,2.4,3.9,63.4,41.5,33.3,73.9,54.1,33.7,2.8년,4.8년
760,4,동대문구,CS100001,한식,2.5594202898550726,0,70,80,2.9,3.4,71.1,48.3,36.4,75.5,55.0,37.2,2.8년,4.8년
761,4,동작구,CS100001,한식,2.932638331996792,1,55,73,3.0,4.0,78.3,53.4,39.5,77.0,60.7,40.6,3.1년,5.3년
762,4,마포구,CS100001,한식,3.182882519176423,2,113,120,3.3,3.5,67.6,45.5,33.3,77.2,54.0,33.9,2.8년,4.6년
763,4,서대문구,CS100001,한식,2.8058169375534643,1,38,69,2.1,3.9,78.3,53.9,43.4,78.7,50.9,44.2,3년,5.3년
764,4,서초구,CS100001,한식,3.605395518975766,2,80,109,2.8,3.8,71.0,47.8,37.1,76.0,53.1,37.9,2.9년,5년
765,4,성동구,CS100001,한식,3.0434183321847,1,56,67,3.0,3.6,78.7,53.3,38.3,83.7,56.6,38.7,2.9년,5년
766,4,성북구,CS100001,한식,2.647098515519568,0,66,66,3.2,3.2,77.1,50.0,39.7,80.1,59.9,40.0,2.9년,5년
767,4,송파구,CS100001,한식,3.05024115755627,1,121,144,3.4,4.0,71.9,46.4,35.2,71.8,48.6,35.5,2.7년,4.6년
768,4,양천구,CS100001,한식,2.750208159866778,1,58,72,3.4,4.2,69.2,47.4,36.7,75.2,49.1,37.0,2.8년,4.6년
769,4,영등포구,CS100001,한식,3.209366391184573,2,101,126,3.0,3.8,75.6,48.5,38.9,80.5,56.3,39.5,2.9년,4.9년
770,4,용산구,CS100001,한식,3.251862891207153,2,50,49,2.7,2.7,78.0,55.2,42.1,85.7,59.3,42.9,3.1년,5.2년
771,4,은평구,CS100001,한식,2.5527027027027027,0,66,91,3.1,4.3,70.1,44.9,32.6,72.6,53.5,33.7,2.7년,4.6년
772,4,종로구,CS100001,한식,3.342714480254199,2,72,94,2.5,3.3,75.1,49.0,41.1,82.2,66.0,41.4,3.2년,5.7년
773,4,중구,CS100001,한식,3.414596273291925,2,76,67,2.8,2.4,72.8,51.5,38.5,84.5,61.2,39.0,3.2년,5.8년
774,4,중랑구,CS100001,한식,2.530209617755857,0,61,95,2.8,4.4,70.3,44.6,33.3,71.9,51.1,33.9,2.7년,4.5년
775,4,강남구,CS100002,중식,3.918918918918919,2,16,15,3.3,3.1,72.1,50.0,44.1,66.2,50.9,45.6,2.7년,4.7년
776,4,강동구,CS100002,중식,2.5944055944055946,0,9,6,5.0,3.4,67.7,41.9,32.3,71.4,50.0,32.3,2.5년,4.4년
777,4,강북구,CS100002,중식,2.5172413793103448,0,10,10,8.1,8.1,73.1,38.5,34.6,72.0,41.9,34.6,2.3년,4.1년
778,4,강서구,CS100002,중식,2.957547169811321,1,14,14,5.5,5.5,83.3,53.7,40.7,65.2,49.1,40.7,2.4년,4년
779,4,관악구,CS100002,중식,2.6557377049180326,0,14,10,6.3,4.5,66.0,38.0,26.0,64.4,58.7,26.0,2.6년,4.2년
780,4,광진구,CS100002,중식,3.005128205128205,1,20,15,8.0,6.0,69.6,52.2,45.7,87.1,47.1,45.7,2.9년,4.2년
781,4,구로구,CS100002,중식,2.2922535211267605,0,22,24,5.9,6.4,58.3,31.3,27.1,74.2,48.0,27.1,2.5년,3.7년
782,4,금천구,CS100002,중식,2.664739884393064,0,13,11,6.1,5.1,55.7,44.3,36.1,72.0,30.0,36.1,2.3년,3.5년
783,4,노원구,CS100002,중식,2.828358208955224,1,8,3,5.0,1.9,77.8,55.6,50.0,71.0,53.1,50.0,2.7년,4.7년
784,4,도봉구,CS100002,중식,2.688311688311688,0,5,5,5.4,5.4,73.7,57.9,36.8,75.0,58.8,36.8,2.8년,4.7년
785,4,동대문구,CS100002,중식,2.5535714285714284,0,13,4,6.0,1.8,79.4,52.9,35.3,82.5,45.5,35.3,2.5년,4.4년
786,4,동작구,CS100002,중식,2.796875,1,8,7,4.8,4.2,90.9,72.7,54.5,76.2,51.4,54.5,3.1년,4.4년
787,4,마포구,CS100002,중식,3.225925925925926,2,21,20,6.5,6.2,72.7,60.6,43.9,72.9,49.4,43.9,2.6년,4.3년
788,4,서대문구,CS100002,중식,2.847826086956522,1,4,5,2.2,2.7,72.0,44.0,36.0,85.3,42.9,36.0,2.9년,4.4년
789,4,서초구,CS100002,중식,3.7860696517412937,2,10,12,3.9,4.7,76.2,52.4,38.1,75.6,44.4,38.1,2.8년,5년
790,4,성동구,CS100002,중식,3.1557377049180326,2,6,6,3.9,3.9,73.7,52.6,42.1,76.7,71.4,47.4,2.8년,4.6년
791,4,성북구,CS100002,중식,2.683453237410072,0,9,8,5.2,4.6,94.7,57.9,47.4,71.4,62.5,47.4,2.9년,5.1년
792,4,송파구,CS100002,중식,3.167420814479638,2,16,14,5.8,5.1,79.2,56.6,35.8,59.4,40.7,35.8,2.6년,4.2년
793,4,양천구,CS100002,중식,2.7086614173228347,0,11,6,7.6,4.2,69.2,53.8,23.1,79.3,71.4,23.1,2.6년,4.7년
794,4,영등포구,CS100002,중식,2.7690677966101696,1,37,20,5.9,3.2,71.5,40.0,30.9,82.8,53.7,30.9,2.6년,3.7년
795,4,용산구,CS100002,중식,3.642857142857143,2,2,6,1.2,3.6,70.8,54.2,37.5,89.3,48.1,37.5,3.3년,5.7년
796,4,은평구,CS100002,중식,2.7333333333333334,1,8,9,5.0,5.6,70.0,53.3,36.7,61.1,48.3,36.7,2.5년,4.5년
797,4,종로구,CS100002,중식,3.422360248447205,2,7,9,3.3,4.3,73.9,47.8,41.3,76.9,40.8,41.3,2.9년,5.3년
798,4,중구,CS100002,중식,3.716666666666667,2,7,9,2.7,3.4,83.3,47.6,33.3,65.6,54.2,33.3,3.1년,5.2년
799,4,중랑구,CS100002,중식,2.5052631578947366,0,8,2,7.0,1.7,64.3,28.6,28.6,76.0,35.7,28.6,2.2년,4년
800,4,강남구,CS100003,일식,3.6484018264840175,2,30,43,3.2,4.5,80.3,53.4,42.7,79.6,60.4,43.3,2.9년,4.2년
801,4,강동구,CS100003,일식,2.497435897435897,0,13,10,5.3,4.1,62.5,43.8,33.3,67.9,55.8,33.3,2.5년,4.1년
802,4,강북구,CS100003,일식,2.552380952380952,0,3,3,2.4,2.4,86.1,47.2,33.3,73.3,58.3,33.3,2.5년,3.9년
803,4,강서구,CS100003,일식,2.932862190812721,1,18,16,4.8,4.3,77.8,50.6,46.9,83.2,56.6,48.1,2.5년,3.7년
804,4,관악구,CS100003,일식,2.663551401869159,0,8,9,2.8,3.1,68.5,53.7,38.9,68.5,56.0,38.9,2.5년,3.7년
805,4,광진구,CS100003,일식,2.8190476190476192,1,12,11,4.7,4.3,81.0,54.8,47.6,70.5,58.1,47.6,2.8년,4.3년
806,4,구로구,CS100003,일식,2.6717557251908395,0,14,7,7.8,3.9,75.0,58.3,50.0,75.9,75.0,50.0,2.7년,4.7년
807,4,금천구,CS100003,일식,2.7228915662650603,1,3,2,2.6,1.7,85.7,42.9,28.6,83.3,65.4,28.6,2.6년,4년
808,4,노원구,CS100003,일식,2.701388888888889,0,8,11,4.4,6.1,51.1,33.3,22.2,68.4,50.0,24.4,2.7년,3.8년
809,4,도봉구,CS100003,일식,2.271604938271605,0,6,3,5.9,2.9,80.0,40.0,30.0,72.4,53.3,30.0,2.5년,3.8년
810,4,동대문구,CS100003,일식,2.394160583941606,0,10,6,5.4,3.2,66.7,42.9,33.3,81.0,53.5,33.3,2.6년,4.1년
811,4,동작구,CS100003,일식,2.9375,1,8,8,3.7,3.7,81.6,44.9,38.8,84.4,53.3,38.8,2.9년,5.1년
812,4,마포구,CS100003,일식,3.107407407407408,1,34,25,5.0,3.7,73.4,46.2,34.3,80.9,48.3,34.3,2.7년,3.7년
813,4,서대문구,CS100003,일식,2.631205673758865,0,6,2,3.0,1.0,64.9,40.5,32.4,76.2,54.3,35.1,3년,4.3년
814,4,서초구,CS100003,일식,3.4927007299270074,2,15,11,4.0,2.9,78.4,63.5,51.4,79.5,58.3,51.4,3.1년,4.8년
815,4,성동구,CS100003,일식,3.1530054644808745,2,16,8,8.0,4.0,80.4,56.5,45.7,94.3,52.9,50.0,2.6년,3.8년
816,4,성북구,CS100003,일식,2.4782608695652173,0,9,6,4.8,3.2,71.4,46.9,40.8,78.9,63.3,40.8,2.6년,4년
817,4,송파구,CS100003,일식,2.991253644314869,1,24,27,4.5,5.1,71.3,51.9,38.9,80.7,60.4,39.8,2.8년,4.5년
818,4,양천구,CS100003,일식,2.519083969465649,0,7,3,3.9,1.7,66.7,47.6,40.5,66.7,57.7,40.5,2.6년,4년
819,4,영등포구,CS100003,일식,3.2254545454545456,2,18,13,4.9,3.6,80.0,55.0,45.0,87.9,50.9,45.0,2.8년,4.6년
820,4,용산구,CS100003,일식,3.1465968586387434,2,16,9,6.0,3.4,60.4,39.6,27.1,77.4,61.4,27.1,2.8년,4.4년
821,4,은평구,CS100003,일식,2.378787878787879,0,10,6,5.2,3.1,71.4,42.9,28.6,82.6,48.6,28.6,2.5년,3.8년
822,4,종로구,CS100003,일식,3.291479820627803,2,19,16,6.1,5.1,77.4,54.8,43.5,71.4,53.2,48.4,2.9년,4.8년
823,4,중구,CS100003,일식,3.405128205128205,2,8,9,2.8,3.1,71.2,33.9,25.4,77.3,54.1,25.4,2.9년,5년
824,4,중랑구,CS100003,일식,2.353448275862069,0,6,3,4.1,2.1,75.0,50.0,40.0,78.1,38.1,40.0,2.8년,3.8년
825,4,강남구,CS100004,기타 외국식,3.5459976105137394,2,55,51,3.7,3.4,72.8,47.4,38.8,74.6,48.8,40.1,2.6년,3.7년
826,4,강동구,CS100004,기타 외국식,2.6893203883495147,0,12,10,5.6,4.7,77.1,45.7,40.0,72.0,52.2,40.0,2.5년,3.5년
827,4,강북구,CS100004,기타 외국식,2.217391304347826,0,3,5,2.8,4.7,50.0,25.0,25.0,74.3,76.9,25.0,2.4년,3.3년
828,4,강서구,CS100004,기타 외국식,2.681081081081081,0,12,11,4.1,3.7,77.3,48.0,40.0,75.9,44.9,41.3,2.4년,3.3년
829,4,관악구,CS100004,기타 외국식,2.576158940397351,0,8,16,2.9,5.8,77.1,52.1,41.7,64.4,64.6,41.7,2.5년,3.9년
830,4,광진구,CS100004,기타 외국식,2.627906976744186,0,17,7,6.4,2.6,72.0,46.0,32.0,84.9,58.7,32.0,2.6년,4년
831,4,구로구,CS100004,기타 외국식,2.6823529411764704,0,5,1,3.3,0.7,84.6,53.8,50.0,84.8,53.3,50.0,2.8년,3.7년
832,4,금천구,CS100004,기타 외국식,2.421875,0,4,5,3.7,4.6,66.7,44.4,22.2,69.2,52.6,22.2,2.6년,3.8년
833,4,노원구,CS100004,기타 외국식,2.727272727272727,1,8,9,4.2,4.8,76.7,50.0,46.7,85.1,67.6,46.7,2.8년,4년
834,4,도봉구,CS100004,기타 외국식,2.192982456140351,0,2,2,2.0,2.0,76.5,35.3,17.6,71.4,73.9,17.6,2.8년,4.1년
835,4,동대문구,CS100004,기타 외국식,2.3714285714285714,0,7,5,3.4,2.4,73.7,31.6,28.9,83.3,63.6,28.9,2.8년,4년
836,4,동작구,CS100004,기타 외국식,2.814432989690722,1,11,5,6.8,3.1,85.3,35.3,26.5,85.2,51.5,26.5,2.7년,3.8년
837,4,마포구,CS100004,기타 외국식,2.8533541341653668,1,42,35,4.4,3.7,74.5,43.8,29.2,77.1,56.3,29.7,2.8년,3.7년
838,4,서대문구,CS100004,기타 외국식,2.858156028368794,1,11,9,4.2,3.4,64.9,35.1,31.6,78.6,53.7,31.6,2.7년,4.1년
839,4,서초구,CS100004,기타 외국식,3.423780487804878,2,30,10,5.3,1.8,80.8,50.5,41.4,82.2,61.3,43.4,3년,3.8년
840,4,성동구,CS100004,기타 외국식,3.1936758893280635,2,23,13,6.3,3.5,79.7,49.2,37.3,90.4,50.7,39.0,2.4년,3.4년
841,4,성북구,CS100004,기타 외국식,2.3739837398373984,0,10,8,4.1,3.3,78.2,52.7,38.2,78.0,60.8,40.0,2.8년,3.9년
842,4,송파구,CS100004,기타 외국식,2.8885017421602788,1,20,19,3.8,3.6,76.1,53.3,40.2,80.2,55.5,41.3,2.7년,3.7년
843,4,양천구,CS100004,기타 외국식,2.5783132530120483,0,9,4,5.5,2.5,82.6,39.1,30.4,78.0,54.1,30.4,2.4년,3.9년
844,4,영등포구,CS100004,기타 외국식,3.3821989528795813,2,16,15,4.7,4.4,70.1,49.3,43.3,73.4,59.4,44.8,2.7년,3.8년
845,4,용산구,CS100004,기타 외국식,2.95,1,52,25,6.1,2.9,77.2,51.3,39.9,89.7,65.8,41.1,2.9년,4년
846,4,은평구,CS100004,기타 외국식,2.45945945945946,0,9,10,5.4,6.0,69.6,34.8,26.1,80.9,54.5,26.1,2.3년,3.4년
847,4,종로구,CS100004,기타 외국식,3.255813953488372,2,21,16,3.8,2.9,72.2,52.2,38.9,84.4,57.6,38.9,3.1년,4.6년
848,4,중구,CS100004,기타 외국식,3.3819742489270386,2,19,14,4.3,3.2,71.2,50.0,40.9,83.3,69.6,42.4,3년,4.6년
849,4,중랑구,CS100004,기타 외국식,2.263888888888889,0,10,7,7.9,5.5,77.3,45.5,36.4,84.6,37.5,36.4,2.5년,3.6년
850,4,강남구,CS100005,제과제빵,3.4186851211072664,2,17,12,3.1,2.2,73.5,51.0,35.7,87.0,50.6,38.8,3년,4.5년
851,4,강동구,CS100005,제과제빵,2.9289940828402368,1,12,12,4.7,4.7,82.2,60.0,44.4,84.9,27.5,46.7,2.7년,4.3년
852,4,강북구,CS100005,제과제빵,2.691489361702128,0,3,4,2.5,3.4,90.0,50.0,25.0,90.0,66.7,25.0,2.7년,4.7년
853,4,강서구,CS100005,제과제빵,3.009756097560976,1,8,6,2.6,2.0,72.9,42.4,35.6,80.8,60.3,35.6,2.7년,4.3년
854,4,관악구,CS100005,제과제빵,2.8926174496644297,1,11,11,5.2,5.2,77.4,38.7,32.3,73.2,56.4,32.3,2.6년,4.6년
855,4,광진구,CS100005,제과제빵,2.813793103448276,1,6,12,2.7,5.4,70.4,48.1,22.2,84.4,51.2,25.9,2.7년,4.7년
856,4,구로구,CS100005,제과제빵,2.9022556390977443,1,4,5,2.4,3.0,84.6,50.0,46.2,80.0,34.2,46.2,2.8년,4.6년
857,4,금천구,CS100005,제과제빵,2.793103448275862,1,7,1,6.3,0.9,66.7,50.0,41.7,83.3,60.0,41.7,2.6년,5.1년
858,4,노원구,CS100005,제과제빵,2.891025641025641,1,7,9,3.0,3.9,71.1,42.1,34.2,81.6,44.9,34.2,3년,5년
859,4,도봉구,CS100005,제과제빵,2.813953488372093,1,8,4,6.3,3.1,90.0,50.0,30.0,85.2,38.5,30.0,2.4년,4.9년
860,4,동대문구,CS100005,제과제빵,2.8157894736842106,1,8,2,4.4,1.1,66.7,41.7,37.5,76.7,41.4,37.5,2.5년,5년
861,4,동작구,CS100005,제과제빵,2.859060402684564,1,4,6,2.0,3.0,81.0,52.4,35.7,85.7,50.0,35.7,3년,4.9년
862,4,마포구,CS100005,제과제빵,2.807377049180328,1,24,9,5.7,2.1,67.7,37.5,25.0,80.3,55.0,25.0,2.8년,4.1년
863,4,서대문구,CS100005,제과제빵,2.8846153846153846,1,7,5,3.5,2.5,75.9,58.6,31.0,88.2,57.9,31.0,2.8년,4.7년
864,4,서초구,CS100005,제과제빵,3.36231884057971,2,5,11,1.3,3.0,75.4,56.1,40.4,85.5,68.3,45.6,3.1년,4.9년
865,4,성동구,CS100005,제과제빵,3.125,1,11,10,5.4,4.9,71.4,38.1,21.4,84.8,64.1,21.4,2.7년,4.1년
866,4,성북구,CS100005,제과제빵,2.7686567164179103,1,6,6,2.8,2.8,69.8,41.9,30.2,89.2,51.4,30.2,2.9년,5.1년
867,4,송파구,CS100005,제과제빵,3.069264069264069,1,13,15,3.4,4.0,67.4,38.9,26.3,77.9,38.9,26.3,2.7년,4.5년
868,4,양천구,CS100005,제과제빵,2.855421686746988,1,8,2,3.8,1.0,75.0,46.4,32.1,77.8,44.7,32.1,2.9년,4.7년
869,4,영등포구,CS100005,제과제빵,3.214765100671141,2,6,4,2.4,1.6,78.4,56.9,47.1,73.9,61.3,47.1,3.1년,4.6년
870,4,용산구,CS100005,제과제빵,3.35,2,13,8,5.2,3.2,78.4,56.8,40.5,90.5,55.3,40.5,2.9년,4.7년
871,4,은평구,CS100005,제과제빵,2.7210884353741496,1,8,5,3.7,2.3,80.0,47.5,37.5,87.8,53.1,37.5,2.9년,4.7년
872,4,종로구,CS100005,제과제빵,3.264957264957265,2,11,12,4.5,4.9,85.4,61.0,34.1,81.6,64.0,36.6,2.9년,4.7년
873,4,중구,CS100005,제과제빵,3.467889908256881,2,7,2,2.8,0.8,81.0,50.0,31.0,85.7,64.1,31.0,3.1년,5.1년
874,4,중랑구,CS100005,제과제빵,2.6923076923076925,0,5,3,3.4,2.1,52.2,34.8,21.7,78.3,35.3,21.7,2.5년,4.4년
875,4,강남구,CS100006,패스트푸드,3.411552346570397,2,15,17,2.5,2.8,71.6,48.4,32.6,76.7,49.5,35.8,2.9년,4.5년
876,4,강동구,CS100006,패스트푸드,2.838709677419355,1,7,11,2.8,4.5,81.8,51.5,27.3,72.9,47.4,27.3,2.7년,4.2년
877,4,강북구,CS100006,패스트푸드,2.75531914893617,1,4,6,2.7,4.0,88.5,65.4,46.2,75.6,60.0,46.2,2.8년,4.4년
878,4,강서구,CS100006,패스트푸드,2.888888888888889,1,16,15,5.1,4.8,71.7,52.2,41.3,80.0,49.0,41.3,2.6년,4.1년
879,4,관악구,CS100006,패스트푸드,2.914285714285714,1,9,15,3.6,6.0,68.8,35.4,22.9,67.2,58.5,22.9,2.6년,4.1년
880,4,광진구,CS100006,패스트푸드,2.9774436090225564,1,6,11,2.8,5.2,73.8,45.2,31.0,69.8,60.5,33.3,2.8년,4.6년
881,4,구로구,CS100006,패스트푸드,2.813953488372093,1,7,7,3.4,3.4,79.3,58.6,37.9,85.7,39.1,37.9,2.8년,4.5년
882,4,금천구,CS100006,패스트푸드,2.92,1,7,7,5.1,5.1,81.3,56.3,43.8,81.8,59.3,43.8,2.7년,4년
883,4,노원구,CS100006,패스트푸드,2.8050314465408803,1,4,13,1.7,5.4,77.5,55.0,32.5,77.8,43.8,32.5,2.8년,4.8년
884,4,도봉구,CS100006,패스트푸드,2.7954545454545454,1,6,4,5.4,3.6,81.8,72.7,63.6,75.0,56.0,63.6,3년,4.5년
885,4,동대문구,CS100006,패스트푸드,2.65,0,4,6,1.9,2.8,84.4,50.0,43.8,82.5,69.2,43.8,3년,4.5년
886,4,동작구,CS100006,패스트푸드,2.9609375,1,3,6,1.4,2.7,73.3,46.7,36.7,97.6,52.8,36.7,2.9년,4.5년
887,4,마포구,CS100006,패스트푸드,3.03960396039604,1,12,15,3.2,3.9,74.7,44.6,36.1,82.5,50.0,36.1,2.8년,4.2년
888,4,서대문구,CS100006,패스트푸드,3.0,1,2,7,0.9,3.1,75.0,40.6,31.3,81.1,59.4,31.3,2.9년,4.8년
889,4,서초구,CS100006,패스트푸드,3.331081081081081,2,12,9,4.2,3.1,73.5,52.9,47.1,77.8,63.6,47.1,2.9년,4.6년
890,4,성동구,CS100006,패스트푸드,3.265486725663717,2,7,8,3.6,4.1,73.7,47.4,28.9,83.9,47.9,28.9,2.8년,3.9년
891,4,성북구,CS100006,패스트푸드,2.816901408450704,1,6,12,2.7,5.4,83.3,50.0,26.7,70.9,58.8,30.0,3.1년,4.8년
892,4,송파구,CS100006,패스트푸드,2.9116465863453813,1,18,20,4.2,4.7,72.2,45.6,32.9,75.9,56.8,32.9,2.7년,4.2년
893,4,양천구,CS100006,패스트푸드,2.9302325581395348,1,7,7,3.7,3.7,78.1,50.0,31.3,72.3,44.1,31.3,2.5년,4.2년
894,4,영등포구,CS100006,패스트푸드,3.0955414012738856,1,13,10,4.9,3.8,75.0,55.0,47.5,92.9,51.2,47.5,2.9년,4.5년
895,4,용산구,CS100006,패스트푸드,3.31958762886598,2,5,6,2.3,2.7,83.8,51.4,43.2,76.7,64.3,43.2,3.1년,4.8년
896,4,은평구,CS100006,패스트푸드,2.7557251908396947,1,8,5,3.8,2.3,69.0,42.9,33.3,76.0,50.0,35.7,2.7년,4.3년
897,4,종로구,CS100006,패스트푸드,3.451923076923077,2,7,7,2.7,2.7,76.6,61.7,55.3,72.1,55.8,55.3,3.4년,5년
898,4,중구,CS100006,패스트푸드,3.555555555555556,2,5,11,2.3,5.0,78.4,43.2,35.1,87.2,50.0,35.1,3.1년,4.8년
899,4,중랑구,CS100006,패스트푸드,2.582608695652174,0,7,7,4.3,4.3,83.3,50.0,29.2,82.9,65.5,29.2,2.7년,4.1년
900,4,강남구,CS100007,치킨,3.7823834196891193,2,12,20,3.5,5.8,67.7,35.4,26.2,67.3,59.4,26.2,2.7년,4.7년
901,4,강동구,CS100007,치킨,2.85207100591716,1,10,16,3.5,5.6,79.1,37.2,23.3,63.8,39.3,23.3,2.4년,4.2년
902,4,강북구,CS100007,치킨,2.692913385826772,0,6,11,3.0,5.4,65.0,40.0,32.5,57.1,40.4,32.5,2.4년,4.2년
903,4,강서구,CS100007,치킨,2.9299065420560746,1,13,20,4.0,6.2,67.2,29.7,17.2,56.3,40.5,18.8,2.5년,4.1년
904,4,관악구,CS100007,치킨,2.8421052631578947,1,13,9,5.0,3.5,68.1,37.7,26.1,69.8,28.3,27.5,2.5년,4년
905,4,광진구,CS100007,치킨,2.7985611510791366,1,9,13,4.2,6.1,76.7,48.8,27.9,72.7,45.0,27.9,2.6년,4.4년
906,4,구로구,CS100007,치킨,2.869565217391304,1,9,15,3.4,5.7,61.8,43.6,29.1,70.4,48.2,29.1,2.6년,4.3년
907,4,금천구,CS100007,치킨,2.7452830188679247,1,4,11,2.5,6.7,67.7,38.7,22.6,51.7,42.1,22.6,2.6년,4.6년
908,4,노원구,CS100007,치킨,2.847457627118644,1,7,16,2.5,5.8,62.5,30.4,19.6,64.6,44.7,19.6,2.5년,4.2년
909,4,도봉구,CS100007,치킨,2.876923076923077,1,8,9,4.1,4.6,75.0,46.9,37.5,67.6,51.8,37.5,2.6년,4.1년
910,4,동대문구,CS100007,치킨,2.46,0,7,9,3.0,3.8,77.2,50.9,43.9,67.2,41.7,43.9,2.6년,4.2년
911,4,동작구,CS100007,치킨,2.9793103448275864,1,15,16,6.7,7.1,77.8,42.6,33.3,67.6,35.1,33.3,2.7년,4.4년
912,4,마포구,CS100007,치킨,3.2576687116564416,2,6,12,2.5,4.9,78.4,39.2,27.5,83.3,45.3,27.5,2.7년,4.5년
913,4,서대문구,CS100007,치킨,2.8,1,9,8,4.8,4.2,65.6,34.4,25.0,75.0,38.0,25.0,2.5년,4.6년
914,4,서초구,CS100007,치킨,3.764705882352941,2,8,11,3.7,5.1,70.7,46.3,26.8,86.8,44.2,29.3,2.8년,4.8년
915,4,성동구,CS100007,치킨,3.131578947368421,1,7,7,3.8,3.8,64.5,29.0,22.6,69.7,39.0,22.6,2.7년,4.7년
916,4,성북구,CS100007,치킨,2.6912751677852347,0,7,12,3.1,5.4,60.5,39.5,27.9,77.8,42.6,27.9,2.7년,4.5년
917,4,송파구,CS100007,치킨,3.0588235294117645,1,11,22,3.2,6.4,67.4,33.7,25.8,64.1,34.5,27.0,2.5년,4.4년
918,4,양천구,CS100007,치킨,2.909090909090909,1,8,13,3.6,5.9,71.8,48.7,30.8,70.0,40.7,30.8,2.4년,4.3년
919,4,영등포구,CS100007,치킨,3.0805369127516777,1,11,16,4.3,6.2,75.0,46.9,31.3,71.4,41.8,31.3,2.6년,4.8년
920,4,용산구,CS100007,치킨,3.4683544303797467,2,4,3,3.0,2.3,64.3,50.0,35.7,80.0,40.0,35.7,2.6년,5년
921,4,은평구,CS100007,치킨,2.7453416149068324,1,9,15,3.7,6.1,78.0,54.2,37.3,71.6,26.3,39.0,2.3년,4.1년
922,4,종로구,CS100007,치킨,3.561224489795918,2,8,10,6.2,7.7,70.6,47.1,29.4,68.4,46.7,29.4,2.7년,5.5년
923,4,중구,CS100007,치킨,3.591836734693877,2,5,3,3.5,2.1,76.0,40.0,20.0,76.5,43.2,24.0,3년,5.9년
924,4,중랑구,CS100007,치킨,2.6308724832214767,0,8,18,3.5,8.0,47.9,31.3,27.1,64.7,43.3,27.1,2.2년,4년
925,4,강남구,CS100008,분식,3.574079528718704,2,69,41,5.3,3.1,55.8,33.9,25.4,64.7,43.9,26.8,2.2년,3.6년
926,4,강동구,CS100008,분식,2.683794466403162,0,23,36,4.2,6.6,66.2,39.2,29.2,61.4,53.0,29.2,2.4년,3.5년
927,4,강북구,CS100008,분식,2.52212389380531,0,26,19,7.2,5.3,57.4,41.5,36.2,72.4,42.4,36.2,2.3년,3.6년
928,4,강서구,CS100008,분식,3.0155038759689923,1,40,27,5.6,3.8,70.8,44.6,31.0,69.2,39.3,31.0,2.3년,3.6년
929,4,관악구,CS100008,분식,2.805411629245826,1,30,22,4.8,3.6,51.2,32.3,22.8,66.3,45.2,24.4,2.3년,3.8년
930,4,광진구,CS100008,분식,2.838815789473684,1,32,23,5.8,4.2,68.0,38.8,28.2,70.3,53.3,28.2,2.3년,3.9년
931,4,구로구,CS100008,분식,2.7480376766091053,1,21,11,4.4,2.3,67.9,39.5,27.2,77.8,41.8,27.2,2.5년,3.9년
932,4,금천구,CS100008,분식,2.7769709543568464,1,18,14,5.0,3.9,62.7,45.8,37.3,68.2,54.4,37.3,2.5년,3.7년
933,4,노원구,CS100008,분식,2.767757382282522,1,20,20,4.2,4.2,67.9,45.0,34.9,63.2,51.5,34.9,2.6년,4년
934,4,도봉구,CS100008,분식,2.5534591194968552,0,13,13,4.2,4.2,67.8,37.3,22.0,74.6,38.6,22.0,2.4년,3.8년
935,4,동대문구,CS100008,분식,2.5935582822085887,0,18,20,3.9,4.4,67.4,34.8,24.7,66.7,41.3,24.7,2.6년,4년
936,4,동작구,CS100008,분식,2.96640826873385,1,22,14,5.4,3.4,62.2,35.1,26.1,76.3,42.0,26.1,2.4년,3.9년
937,4,마포구,CS100008,분식,3.1704252577319587,2,49,35,5.7,4.1,63.7,34.2,24.9,60.3,43.3,24.9,2.1년,3.5년
938,4,서대문구,CS100008,분식,2.940803382663848,1,34,22,6.3,4.0,57.6,29.3,21.7,76.5,50.6,21.7,2.4년,4년
939,4,서초구,CS100008,분식,3.38353196099675,2,23,30,2.7,3.6,74.1,47.4,35.6,69.4,54.2,37.8,2.7년,4.1년
940,4,성동구,CS100008,분식,3.1996951219512195,2,26,16,6.3,3.9,67.0,37.4,27.5,66.2,44.3,27.5,2.3년,3.9년
